NombreChequeador,FechaDespacho,HoraDespacho,Carrier,NumeroGuia,CantidadDespachada,PaisDestino,ClienteID
Pedro Rodriguez O,2016-10-03,11:00:00,DHL,NIC-IYZX88SQ1IKOKW,1,Nicaragua,177
Javier Viquez T,2016-10-03,13:00:00,FedEx,NIC-S2TI0MRDXXCOC7,2,Nicaragua,18
Melissa Hernandez C,2016-10-04,10:00:00,DHL,CRC-B8QDMLYK4R4HY4,2,Costa Rica,57
Juan Gomez H,2016-10-04,13:00:00,GoPato,CRC-RQ11F9CIWU1HH2,2,Costa Rica,161
Javier Viquez T,2016-10-04,13:00:00,UPS,NIC-2JWHVH8MUDIZ0N,1,Nicaragua,115
Juan Gomez H,2016-10-04,10:00:00,Correos de Costa Rica,CRC-TXCQ6F8W5SPEM9,2,Costa Rica,120
Victor Arias B,2016-10-04,12:00:00,Correos de Costa Rica,GTM-W04J8KRFSRROM2,3,Guatemala,122
Victor Arias B,2016-10-05,12:00:00,FedEx,NIC-6YAD29H42Y6XIE,3,Nicaragua,248
Javier Viquez T,2016-10-05,7:00:00,DHL,PAN-G3YQ6FWI16EPFR,1,Panama,242
Juan Gomez H,2016-10-05,11:00:00,DHL,GTM-88O238G54EIY41,2,Guatemala,77
Melissa Hernandez C,2016-10-05,8:00:00,FedEx,GTM-0WZLGF3UYW549L,1,Guatemala,32
Victor Arias B,2016-10-05,12:00:00,DHL,CRC-CLL8S6J0NROF2Z,3,Costa Rica,38
Pedro Rodriguez O,2016-10-06,9:00:00,Correos de Costa Rica,GTM-WY132ED4MUZG7P,2,Guatemala,26
Javier Viquez T,2016-10-06,7:00:00,Correos de Costa Rica,NIC-51FYNTAMQUJX3I,3,Nicaragua,292
Pedro Rodriguez O,2016-10-06,12:00:00,Correos de Costa Rica,NIC-B4ALV90D1Q4JAX,2,Nicaragua,183
Juan Gomez H,2016-10-06,9:00:00,FedEx,GTM-A1YWIVRCS9BYBK,1,Guatemala,13
Pedro Rodriguez O,2016-10-06,7:00:00,FedEx,CRC-F7KDXHRNZ3KX4J,2,Costa Rica,28
Melissa Hernandez C,2016-10-07,11:00:00,Correos de Costa Rica,GTM-RIA5MIQEO1PM4Z,2,Guatemala,49
Juan Gomez H,2016-10-07,9:00:00,Correos de Costa Rica,GTM-FZ7UDHTYWYR33J,2,Guatemala,149
Victor Arias B,2016-10-07,13:00:00,DHL,PAN-L1ROSG762RW02O,3,Panama,185
Pedro Rodriguez O,2016-10-07,8:00:00,GoPato,NIC-0DUTDWP8VE43T7,2,Nicaragua,131
Javier Viquez T,2016-10-08,13:00:00,DHL,NIC-JDXU2LRR16N1XR,3,Nicaragua,292
Juan Gomez H,2016-10-08,12:00:00,Correos de Costa Rica,NIC-QRA2YJ9TI1WV2P,1,Nicaragua,305
Victor Arias B,2016-10-08,9:00:00,DHL,NIC-Y9DODU0ZXJPKFV,1,Nicaragua,189
Victor Arias B,2016-10-08,13:00:00,FedEx,GTM-J429C6KP9FJDQ8,2,Guatemala,165
Pedro Rodriguez O,2016-10-08,13:00:00,GoPato,GTM-1IIAVYZ1OZZGKX,1,Guatemala,395
Pedro Rodriguez O,2016-10-08,13:00:00,UPS,GTM-3Q3CGY4A19939Z,3,Guatemala,155
Pedro Rodriguez O,2016-10-09,12:00:00,FedEx,PAN-1BHVNF1ZQNDNN0,2,Panama,126
Melissa Hernandez C,2016-10-09,12:00:00,DHL,NIC-KVY77WFSRBU3BK,2,Nicaragua,275
Victor Arias B,2016-10-09,12:00:00,GoPato,NIC-D53RR74U664NJI,2,Nicaragua,86
Pedro Rodriguez O,2016-10-09,11:00:00,GoPato,CRC-SOYV1URM0Y158F,3,Costa Rica,390
Juan Gomez H,2016-10-10,11:00:00,DHL,CRC-2T14XOI4ZVI72B,1,Costa Rica,437
Victor Arias B,2016-10-10,10:00:00,UPS,GTM-X6VP9KBV0URMHF,1,Guatemala,239
Melissa Hernandez C,2016-10-10,11:00:00,GoPato,PAN-5U53U6I6Q69I0Y,1,Panama,193
Pedro Rodriguez O,2016-10-10,10:00:00,UPS,GTM-N9HUNW1NY6X22L,2,Guatemala,166
Melissa Hernandez C,2016-10-10,13:00:00,DHL,PAN-KDT0JPAN207SR2,1,Panama,210
Juan Gomez H,2016-10-10,8:00:00,Correos de Costa Rica,GTM-FSLS28RQN6NTAN,3,Guatemala,291
Pedro Rodriguez O,2016-10-11,13:00:00,DHL,PAN-RQAO20CQY45JQK,2,Panama,315
Victor Arias B,2016-10-11,8:00:00,DHL,PAN-4KIHQ3JYBIYG27,2,Panama,52
Victor Arias B,2016-10-11,7:00:00,Correos de Costa Rica,NIC-U3MAW9X6S7GEYY,1,Nicaragua,39
Juan Gomez H,2016-10-11,10:00:00,DHL,CRC-57JLZ5JK1369BJ,2,Costa Rica,250
Juan Gomez H,2016-10-11,11:00:00,UPS,CRC-POZ21EDW7787TK,1,Costa Rica,289
Victor Arias B,2016-10-12,10:00:00,FedEx,GTM-WFU8SEEBJ846YS,3,Guatemala,415
Pedro Rodriguez O,2016-10-12,13:00:00,UPS,CRC-N160Y3KB1MEVBB,2,Costa Rica,161
Victor Arias B,2016-10-12,11:00:00,Correos de Costa Rica,CRC-UL5W2ALV01EI0J,2,Costa Rica,132
Victor Arias B,2016-10-12,8:00:00,Correos de Costa Rica,GTM-GLAK6VU1ICARO3,3,Guatemala,299
Victor Arias B,2016-10-13,7:00:00,FedEx,CRC-7TQGL77J93920I,2,Costa Rica,441
Javier Viquez T,2016-10-13,13:00:00,DHL,NIC-7ZKJBK4HLZK7UW,3,Nicaragua,416
Javier Viquez T,2016-10-13,13:00:00,DHL,NIC-96DBK64UL3SRMY,3,Nicaragua,220
Victor Arias B,2016-10-14,10:00:00,DHL,CRC-5RJWYWXS4W0WB7,2,Costa Rica,54
Victor Arias B,2016-10-14,12:00:00,Correos de Costa Rica,PAN-B4OAAYWIBEQ1CG,1,Panama,389
Pedro Rodriguez O,2016-10-14,8:00:00,FedEx,GTM-D0T5IEL9CVKGDF,3,Guatemala,171
Juan Gomez H,2016-10-14,7:00:00,GoPato,NIC-DE0MCN2Y3HXV7Q,3,Nicaragua,150
Melissa Hernandez C,2016-10-15,8:00:00,GoPato,PAN-C8RRAGVFU8GFBS,3,Panama,176
Juan Gomez H,2016-10-15,11:00:00,UPS,NIC-KW6BYBXZ16FH06,3,Nicaragua,374
Victor Arias B,2016-10-15,11:00:00,FedEx,GTM-S515LLMOSMXDNF,3,Guatemala,93
Juan Gomez H,2016-10-16,13:00:00,FedEx,GTM-DE8GBKDHTJV35Z,2,Guatemala,247
Victor Arias B,2016-10-16,11:00:00,Correos de Costa Rica,CRC-AQ394FOYORL931,1,Costa Rica,255
Melissa Hernandez C,2016-10-16,13:00:00,FedEx,PAN-XH8S5H7RA7QW7I,3,Panama,391
Victor Arias B,2016-10-16,13:00:00,DHL,GTM-KV7T4B2SSM5Q8B,2,Guatemala,269
Victor Arias B,2016-10-16,9:00:00,Correos de Costa Rica,NIC-PZD3ZZ6L7QZU26,3,Nicaragua,221
Pedro Rodriguez O,2016-10-17,7:00:00,FedEx,NIC-GUI3FK6L7WAED4,1,Nicaragua,183
Pedro Rodriguez O,2016-10-17,8:00:00,DHL,GTM-SFIMRV96RAK7TS,3,Guatemala,206
Javier Viquez T,2016-10-17,12:00:00,DHL,GTM-ITG8CD0IFCVJQN,2,Guatemala,323
Juan Gomez H,2016-10-17,10:00:00,UPS,CRC-4X2FO1SG0O8PQY,3,Costa Rica,264
Melissa Hernandez C,2016-10-17,11:00:00,Correos de Costa Rica,NIC-QYD1D8K9IJO3AY,1,Nicaragua,356
Melissa Hernandez C,2016-10-18,7:00:00,Correos de Costa Rica,GTM-MVJLXLYX0WYNFH,3,Guatemala,307
Juan Gomez H,2016-10-18,9:00:00,UPS,GTM-3ZK8YB6XRHY3DK,3,Guatemala,297
Pedro Rodriguez O,2016-10-18,7:00:00,GoPato,PAN-BLO6H11QW9G3J0,3,Panama,282
Melissa Hernandez C,2016-10-18,11:00:00,DHL,NIC-46MGIL7NNVU320,3,Nicaragua,220
Victor Arias B,2016-10-19,13:00:00,FedEx,CRC-Z9IGSH5471W46A,2,Costa Rica,417
Javier Viquez T,2016-10-19,9:00:00,GoPato,PAN-1V46BBRTR47NWB,1,Panama,243
Javier Viquez T,2016-10-19,9:00:00,UPS,CRC-38NTYP7GC49SV9,2,Costa Rica,296
Melissa Hernandez C,2016-10-19,13:00:00,DHL,CRC-PJQAH8MBYIZ647,3,Costa Rica,170
Pedro Rodriguez O,2016-10-19,9:00:00,FedEx,GTM-I9LCKO1D8Y0ITK,1,Guatemala,291
Pedro Rodriguez O,2016-10-19,9:00:00,FedEx,NIC-4Z0O46NLN4JQLI,2,Nicaragua,39
Pedro Rodriguez O,2016-10-20,13:00:00,GoPato,CRC-7FLTV4I2VFIPVF,1,Costa Rica,65
Melissa Hernandez C,2016-10-20,13:00:00,FedEx,CRC-LIAB6U9HAQKA28,1,Costa Rica,276
Javier Viquez T,2016-10-20,7:00:00,FedEx,CRC-4H8PROI8JN3DQG,3,Costa Rica,438
Melissa Hernandez C,2016-10-20,12:00:00,UPS,NIC-W9XFPLRONKVMZ4,3,Nicaragua,45
Juan Gomez H,2016-10-20,13:00:00,GoPato,GTM-4X7NY5UYEEE64O,2,Guatemala,10
Melissa Hernandez C,2016-10-21,9:00:00,FedEx,NIC-8S4W30BOB04XJ5,3,Nicaragua,419
Victor Arias B,2016-10-21,13:00:00,DHL,PAN-VWL6G7PB4EBCR9,2,Panama,367
Melissa Hernandez C,2016-10-21,11:00:00,UPS,CRC-JH98I7DQBO38SJ,2,Costa Rica,246
Juan Gomez H,2016-10-22,9:00:00,FedEx,NIC-DD2T3C1WT9MRYF,3,Nicaragua,131
Melissa Hernandez C,2016-10-22,10:00:00,DHL,PAN-BIFHXGQ0E4Q6IK,2,Panama,176
Juan Gomez H,2016-10-22,11:00:00,DHL,GTM-CTJGPEM18SB3A0,1,Guatemala,313
Melissa Hernandez C,2016-10-22,11:00:00,Correos de Costa Rica,GTM-25ATUKVUR7B3AW,2,Guatemala,73
Juan Gomez H,2016-10-22,7:00:00,UPS,GTM-6R3476FBYQOPAD,1,Guatemala,51
Victor Arias B,2016-10-22,13:00:00,GoPato,CRC-4J5FF67Y0PR41Z,1,Costa Rica,262
Juan Gomez H,2016-10-23,11:00:00,FedEx,GTM-U3I463L8IOJT0W,1,Guatemala,431
Juan Gomez H,2016-10-23,13:00:00,DHL,NIC-U9AWX4B3MM4SFN,3,Nicaragua,30
Javier Viquez T,2016-10-23,9:00:00,UPS,NIC-AL4H216WVQQI8C,2,Nicaragua,167
Melissa Hernandez C,2016-10-23,13:00:00,DHL,GTM-UV2K09GOB7B8HK,3,Guatemala,233
Victor Arias B,2016-10-24,13:00:00,UPS,GTM-BCFKHGESGFRL7U,1,Guatemala,334
Juan Gomez H,2016-10-24,9:00:00,Correos de Costa Rica,CRC-4AQKRG7FVASMP2,2,Costa Rica,276
Victor Arias B,2016-10-24,9:00:00,Correos de Costa Rica,GTM-CF11019G6CWNGO,3,Guatemala,72
Victor Arias B,2016-10-24,13:00:00,GoPato,GTM-0RVNPQRDN5MX9H,1,Guatemala,443
Pedro Rodriguez O,2016-10-24,12:00:00,UPS,CRC-5AODHJM2CDGTLX,1,Costa Rica,426
Pedro Rodriguez O,2016-10-25,10:00:00,GoPato,PAN-8GP28G5D7H9HR8,2,Panama,160
Pedro Rodriguez O,2016-10-25,8:00:00,Correos de Costa Rica,GTM-YBRO5FZ4NI8O6H,2,Guatemala,360
Melissa Hernandez C,2016-10-25,12:00:00,GoPato,GTM-IXGCMS76LKX5UI,1,Guatemala,353
Juan Gomez H,2016-10-25,11:00:00,UPS,GTM-GVZN1EKDG39RFM,2,Guatemala,301
Victor Arias B,2016-10-26,8:00:00,GoPato,CRC-EAY24VP0MVUOK5,3,Costa Rica,37
Victor Arias B,2016-10-26,10:00:00,FedEx,NIC-V0GHR1TUP7S5D9,2,Nicaragua,212
Melissa Hernandez C,2016-10-26,10:00:00,UPS,NIC-ULEBWUNH1R20XW,2,Nicaragua,133
Pedro Rodriguez O,2016-10-26,11:00:00,DHL,NIC-4X1URAKOGV4CV4,2,Nicaragua,177
Victor Arias B,2016-10-27,12:00:00,GoPato,GTM-CEBKRVSE5WTFZ3,3,Guatemala,269
Pedro Rodriguez O,2016-10-27,10:00:00,DHL,NIC-4ZHIMSVRNNX6FQ,3,Nicaragua,449
Juan Gomez H,2016-10-27,9:00:00,GoPato,NIC-AW31Q9QDMJVE77,3,Nicaragua,145
Pedro Rodriguez O,2016-10-27,8:00:00,UPS,GTM-OV4DGLL2N3YN6S,1,Guatemala,330
Juan Gomez H,2016-10-28,9:00:00,UPS,NIC-UXNAS0PHSN2F6W,1,Nicaragua,104
Juan Gomez H,2016-10-28,13:00:00,FedEx,PAN-OMXP64ONABETH8,2,Panama,423
Pedro Rodriguez O,2016-10-28,7:00:00,UPS,GTM-O4GYIE05T4N8KG,3,Guatemala,147
Melissa Hernandez C,2016-10-28,11:00:00,DHL,NIC-D45YETC0H08P4U,3,Nicaragua,287
Pedro Rodriguez O,2016-10-29,12:00:00,FedEx,GTM-6AFNZH01CRCGMG,1,Guatemala,425
Melissa Hernandez C,2016-10-29,10:00:00,GoPato,CRC-MYL4HH6J98O4WW,1,Costa Rica,350
Victor Arias B,2016-10-29,11:00:00,Correos de Costa Rica,NIC-T4N4MZ46EBLGN0,3,Nicaragua,139
Melissa Hernandez C,2016-10-29,11:00:00,UPS,CRC-EKPCYG5935VLPT,1,Costa Rica,19
Juan Gomez H,2016-10-29,7:00:00,GoPato,NIC-ZB32FWT4VQ62NW,1,Nicaragua,275
Pedro Rodriguez O,2016-10-29,8:00:00,Correos de Costa Rica,PAN-ZBEMWK4LIYSK7U,2,Panama,271
Juan Gomez H,2016-10-30,10:00:00,FedEx,GTM-OWW4E3V0BKIKWZ,3,Guatemala,372
Javier Viquez T,2016-10-30,11:00:00,FedEx,CRC-A8AURW8CNC71Z7,3,Costa Rica,14
Juan Gomez H,2016-10-30,11:00:00,DHL,CRC-5LL5I8QO0G45YV,1,Costa Rica,108
Javier Viquez T,2016-10-30,13:00:00,Correos de Costa Rica,CRC-00EP76OA3YWDNC,2,Costa Rica,199
Pedro Rodriguez O,2016-10-31,13:00:00,DHL,PAN-AHSJ1D471YAL1K,2,Panama,21
Pedro Rodriguez O,2016-10-31,13:00:00,FedEx,GTM-5MBVCXJWZ2UOVV,3,Guatemala,99
Victor Arias B,2016-10-31,11:00:00,UPS,NIC-8CP85U9BZ470JT,3,Nicaragua,449
Melissa Hernandez C,2016-10-31,8:00:00,DHL,GTM-A9K7LDE66C4X03,1,Guatemala,261
Javier Viquez T,2016-10-31,11:00:00,FedEx,NIC-IP9W2S11ZKR6M6,3,Nicaragua,209
Victor Arias B,2016-11-01,10:00:00,GoPato,NIC-33PWPNV5MVRVBF,1,Nicaragua,293
Melissa Hernandez C,2016-11-01,13:00:00,UPS,GTM-BJCOAYW7ZGWH5X,3,Guatemala,233
Victor Arias B,2016-11-01,8:00:00,GoPato,PAN-QCXQ8VWK314VDH,2,Panama,83
Juan Gomez H,2016-11-01,11:00:00,Correos de Costa Rica,PAN-TD08ARDACIYJFE,3,Panama,227
Javier Viquez T,2016-11-02,11:00:00,GoPato,GTM-PVQGJ6NAIR5PI9,3,Guatemala,58
Juan Gomez H,2016-11-02,7:00:00,DHL,GTM-CD9A2IKCPJ3G0V,1,Guatemala,273
Pedro Rodriguez O,2016-11-02,9:00:00,UPS,NIC-ADB893EVK4CJRG,1,Nicaragua,150
Victor Arias B,2016-11-02,11:00:00,GoPato,CRC-IXHPI8XM230545,1,Costa Rica,350
Victor Arias B,2016-11-02,8:00:00,FedEx,GTM-1YA4QOI1NPAF71,2,Guatemala,117
Victor Arias B,2016-11-02,9:00:00,Correos de Costa Rica,PAN-VLWSSIEUZTSUF2,2,Panama,277
Pedro Rodriguez O,2016-11-03,13:00:00,FedEx,GTM-IXDBEN9ZUJYIE6,2,Guatemala,195
Juan Gomez H,2016-11-03,12:00:00,UPS,CRC-TO5XLXN5RDZ0MD,3,Costa Rica,424
Victor Arias B,2016-11-03,7:00:00,UPS,GTM-XDG62E7RBX5OI2,1,Guatemala,61
Melissa Hernandez C,2016-11-03,10:00:00,DHL,GTM-V2GS9ZOF45FGQY,3,Guatemala,168
Juan Gomez H,2016-11-03,12:00:00,Correos de Costa Rica,NIC-E0YJ6Z338VYN21,3,Nicaragua,82
Pedro Rodriguez O,2016-11-04,11:00:00,GoPato,CRC-I7LAB7I5IDPZZ1,2,Costa Rica,280
Javier Viquez T,2016-11-04,11:00:00,FedEx,PAN-4ZION2406PVR1K,1,Panama,345
Melissa Hernandez C,2016-11-04,8:00:00,FedEx,GTM-J413U0MZ6PARDK,2,Guatemala,94
Melissa Hernandez C,2016-11-04,12:00:00,DHL,GTM-7CJ7XPQQKNVQ6M,3,Guatemala,195
Juan Gomez H,2016-11-05,8:00:00,DHL,PAN-3NIDUYF5V9DAC8,1,Panama,271
Javier Viquez T,2016-11-05,13:00:00,GoPato,GTM-6MUYP216XNWVXN,3,Guatemala,406
Javier Viquez T,2016-11-05,13:00:00,GoPato,PAN-ONS2HQDSKNTL8O,2,Panama,423
Pedro Rodriguez O,2016-11-05,13:00:00,UPS,GTM-GJM0XVSEJO9Z03,3,Guatemala,140
Victor Arias B,2016-11-06,11:00:00,DHL,CRC-675P8PO70AVTUB,1,Costa Rica,354
Victor Arias B,2016-11-06,9:00:00,DHL,GTM-NKLA6LKHY3692M,2,Guatemala,218
Melissa Hernandez C,2016-11-06,10:00:00,GoPato,PAN-TT6WW4EAPOBP4L,1,Panama,282
Pedro Rodriguez O,2016-11-06,12:00:00,DHL,GTM-TYMT9JDM1KLDE8,1,Guatemala,396
Javier Viquez T,2016-11-06,8:00:00,UPS,GTM-849GZT9PSUW7JR,2,Guatemala,171
Juan Gomez H,2016-11-06,11:00:00,FedEx,CRC-0QWWTKRW8PLKX3,3,Costa Rica,65
Juan Gomez H,2016-11-07,8:00:00,Correos de Costa Rica,GTM-DJUF0QPEZVALOF,1,Guatemala,119
Javier Viquez T,2016-11-07,10:00:00,FedEx,CRC-78ZHRHDPVOUIBR,1,Costa Rica,373
Juan Gomez H,2016-11-07,9:00:00,FedEx,GTM-35XWQQ0LAMZIE2,3,Guatemala,201
Javier Viquez T,2016-11-07,11:00:00,Correos de Costa Rica,GTM-O58EB6TATZQW7T,2,Guatemala,10
Pedro Rodriguez O,2016-11-07,10:00:00,FedEx,GTM-5ZFCT1H3MY7DPO,2,Guatemala,50
Pedro Rodriguez O,2016-11-08,10:00:00,Correos de Costa Rica,PAN-NTAQPVBHNGCDRJ,2,Panama,243
Javier Viquez T,2016-11-08,7:00:00,GoPato,GTM-YUR13AD3Z68RTL,2,Guatemala,399
Melissa Hernandez C,2016-11-08,8:00:00,FedEx,NIC-P881K0YZYK99QM,2,Nicaragua,298
Pedro Rodriguez O,2016-11-08,9:00:00,FedEx,PAN-9IZUFKHLS4CE58,3,Panama,382
Melissa Hernandez C,2016-11-09,13:00:00,UPS,NIC-FDX00Q4TJY5T6C,1,Nicaragua,177
Juan Gomez H,2016-11-09,9:00:00,UPS,NIC-AMJADI2WEIZO1Q,3,Nicaragua,92
Pedro Rodriguez O,2016-11-09,11:00:00,UPS,PAN-VGIKUOY7SVF01B,3,Panama,245
Javier Viquez T,2016-11-09,12:00:00,UPS,GTM-3F2RBVNYW3S3DD,1,Guatemala,385
Javier Viquez T,2016-11-09,10:00:00,UPS,GTM-4NJCVRKRQ3Q350,3,Guatemala,93
Juan Gomez H,2016-11-10,9:00:00,FedEx,CRC-FOGINRR42UX3VH,2,Costa Rica,28
Pedro Rodriguez O,2016-11-10,12:00:00,UPS,GTM-E3FR1KHRRJ04NU,2,Guatemala,168
Melissa Hernandez C,2016-11-10,13:00:00,DHL,GTM-CHQ3O52T91AYOY,1,Guatemala,91
Pedro Rodriguez O,2016-11-10,8:00:00,GoPato,CRC-9BFQE1ZUV3LNZT,2,Costa Rica,440
Melissa Hernandez C,2016-11-10,8:00:00,Correos de Costa Rica,PAN-JGBOPY64OVND6S,1,Panama,160
Melissa Hernandez C,2016-11-10,8:00:00,Correos de Costa Rica,PAN-1CU5C4OE447E8Z,2,Panama,367
Victor Arias B,2016-11-11,9:00:00,DHL,GTM-WJK6NPULUJUQQ5,3,Guatemala,433
Javier Viquez T,2016-11-11,9:00:00,FedEx,PAN-MDB9UD0WS5GMIU,2,Panama,391
Melissa Hernandez C,2016-11-11,11:00:00,Correos de Costa Rica,GTM-M1MMKV9R9MOF79,1,Guatemala,136
Victor Arias B,2016-11-11,10:00:00,FedEx,PAN-0OU8F5HHHO503M,2,Panama,15
Javier Viquez T,2016-11-11,11:00:00,Correos de Costa Rica,GTM-LJHLKHUNODEJBR,2,Guatemala,313
Victor Arias B,2016-11-12,10:00:00,Correos de Costa Rica,GTM-QKUKBSDYJ9AEVU,1,Guatemala,252
Victor Arias B,2016-11-12,13:00:00,DHL,CRC-XVCYGTU2SGDIRI,2,Costa Rica,430
Pedro Rodriguez O,2016-11-12,8:00:00,FedEx,GTM-82TI76QIK7ZCT7,3,Guatemala,394
Pedro Rodriguez O,2016-11-12,8:00:00,FedEx,PAN-48FK62B1CTAV43,2,Panama,110
Melissa Hernandez C,2016-11-13,9:00:00,UPS,NIC-9ZD6B0QQMRT0J3,2,Nicaragua,179
Victor Arias B,2016-11-13,11:00:00,Correos de Costa Rica,NIC-N7OEZ2SO7YD6HB,2,Nicaragua,70
Juan Gomez H,2016-11-13,11:00:00,UPS,CRC-0N74YFO9ZHBLX0,2,Costa Rica,377
Pedro Rodriguez O,2016-11-13,8:00:00,Correos de Costa Rica,GTM-JJPNYDAU6FU1TD,1,Guatemala,272
Pedro Rodriguez O,2016-11-13,9:00:00,DHL,GTM-GLN2AUVLCG76GP,3,Guatemala,135
Javier Viquez T,2016-11-14,13:00:00,UPS,CRC-LQN1XA20143UM2,3,Costa Rica,424
Javier Viquez T,2016-11-14,11:00:00,UPS,PAN-ZB8IA2XJ6O8BQ5,2,Panama,3
Javier Viquez T,2016-11-14,10:00:00,UPS,GTM-M19IEJVDESXMFI,1,Guatemala,107
Juan Gomez H,2016-11-14,7:00:00,FedEx,PAN-WIJ4JC0IEHD8PU,2,Panama,105
Victor Arias B,2016-11-15,11:00:00,Correos de Costa Rica,GTM-8MLATRI6W2M8L1,3,Guatemala,269
Victor Arias B,2016-11-15,11:00:00,DHL,CRC-J91DN6LJ60L26V,1,Costa Rica,148
Melissa Hernandez C,2016-11-15,12:00:00,GoPato,PAN-8LGNCLZNYC7MJP,3,Panama,285
Victor Arias B,2016-11-16,9:00:00,UPS,GTM-0AW9OTSKLS5O7H,1,Guatemala,200
Melissa Hernandez C,2016-11-16,10:00:00,GoPato,CRC-1UNXJMIPZN9KYI,1,Costa Rica,254
Melissa Hernandez C,2016-11-16,11:00:00,GoPato,PAN-0TBAX9ISIPS6PX,1,Panama,277
Melissa Hernandez C,2016-11-16,11:00:00,DHL,GTM-UTOWIEEQGMC5YN,1,Guatemala,415
Melissa Hernandez C,2016-11-16,11:00:00,GoPato,CRC-JGN0UKGHBWLP3U,2,Costa Rica,198
Juan Gomez H,2016-11-16,7:00:00,DHL,PAN-XEPHDAHIIIZGC6,1,Panama,405
Melissa Hernandez C,2016-11-16,8:00:00,Correos de Costa Rica,GTM-JBJ1W9DAOSNPWB,1,Guatemala,307
Victor Arias B,2016-11-16,13:00:00,GoPato,GTM-7FKGXCMBMYCW33,1,Guatemala,138
Javier Viquez T,2016-11-16,10:00:00,FedEx,PAN-KJ6CRBIC61W91E,1,Panama,105
Javier Viquez T,2016-11-17,7:00:00,GoPato,CRC-OBD8S4640DQ5HD,3,Costa Rica,14
Pedro Rodriguez O,2016-11-17,12:00:00,UPS,GTM-NUAQWIT7A5AJHU,2,Guatemala,272
Juan Gomez H,2016-11-17,13:00:00,FedEx,PAN-QFZ8OZE1WCDL49,2,Panama,369
Pedro Rodriguez O,2016-11-17,8:00:00,DHL,GTM-SQQGIHRMH199P0,1,Guatemala,266
Javier Viquez T,2016-11-17,9:00:00,FedEx,PAN-Y7D7YE24X4MUWS,2,Panama,43
Javier Viquez T,2016-11-18,8:00:00,DHL,CRC-I9W5FG44R2HSJ5,3,Costa Rica,257
Victor Arias B,2016-11-18,9:00:00,GoPato,NIC-RJAX9IAIEXV4MC,3,Nicaragua,429
Pedro Rodriguez O,2016-11-18,11:00:00,FedEx,NIC-KTZNHB2ZELUJG3,3,Nicaragua,416
Javier Viquez T,2016-11-18,7:00:00,DHL,CRC-75NPX2TCMSZI3S,2,Costa Rica,123
Pedro Rodriguez O,2016-11-19,7:00:00,UPS,NIC-EIXKKI7IS02J9S,2,Nicaragua,18
Victor Arias B,2016-11-19,8:00:00,Correos de Costa Rica,CRC-JGGFBMZ26E003V,3,Costa Rica,430
Melissa Hernandez C,2016-11-19,8:00:00,FedEx,PAN-NWC1ZR3ZQI4A9W,3,Panama,434
Victor Arias B,2016-11-19,13:00:00,GoPato,NIC-FOUF81TTQLH9VT,1,Nicaragua,70
Javier Viquez T,2016-11-19,9:00:00,FedEx,CRC-UQHC4YG8I9DM74,1,Costa Rica,440
Javier Viquez T,2016-11-20,8:00:00,FedEx,NIC-GFP0JRI1WWENHE,3,Nicaragua,66
Javier Viquez T,2016-11-20,13:00:00,GoPato,NIC-XXZKZZRTYPH04I,1,Nicaragua,209
Pedro Rodriguez O,2016-11-20,10:00:00,DHL,CRC-ITPI8YBILX3A7L,3,Costa Rica,246
Juan Gomez H,2016-11-21,8:00:00,DHL,PAN-A8UOMTLG7BBBL3,1,Panama,160
Victor Arias B,2016-11-21,13:00:00,GoPato,CRC-2ZPJRCN6TOFEG3,3,Costa Rica,440
Pedro Rodriguez O,2016-11-21,10:00:00,Correos de Costa Rica,GTM-5430S20FXO6Y5F,2,Guatemala,16
Javier Viquez T,2016-11-21,11:00:00,GoPato,GTM-EV6ZJB3PIGDGJ4,3,Guatemala,206
Pedro Rodriguez O,2016-11-22,13:00:00,UPS,PAN-IKEP5645KVKAEE,3,Panama,329
Melissa Hernandez C,2016-11-22,7:00:00,FedEx,CRC-GJ763XNRJWFISI,1,Costa Rica,144
Pedro Rodriguez O,2016-11-22,10:00:00,Correos de Costa Rica,PAN-H7SNV7N79A73FD,3,Panama,130
Juan Gomez H,2016-11-22,8:00:00,Correos de Costa Rica,CRC-FJ0TEUM0HF8R1J,3,Costa Rica,286
Javier Viquez T,2016-11-23,11:00:00,DHL,NIC-JACWBW6Y0NQV9E,2,Nicaragua,275
Pedro Rodriguez O,2016-11-23,11:00:00,GoPato,CRC-XAINH7LHC5EJ0H,3,Costa Rica,144
Victor Arias B,2016-11-23,7:00:00,Correos de Costa Rica,NIC-GT0XWHO14GRZGE,3,Nicaragua,151
Javier Viquez T,2016-11-24,10:00:00,DHL,PAN-PMB0AFFEGWODFZ,2,Panama,295
Victor Arias B,2016-11-24,10:00:00,FedEx,GTM-B571J0ZGF0QZ3Z,2,Guatemala,58
Pedro Rodriguez O,2016-11-24,12:00:00,DHL,CRC-HXKESMSXVA136Y,2,Costa Rica,203
Juan Gomez H,2016-11-24,11:00:00,DHL,NIC-IQVZ50KLHTQRT7,1,Nicaragua,418
Javier Viquez T,2016-11-24,9:00:00,UPS,GTM-4XC4ZHQ8K0201K,2,Guatemala,36
Melissa Hernandez C,2016-11-25,9:00:00,UPS,NIC-913XDHD0SU1LBV,3,Nicaragua,447
Pedro Rodriguez O,2016-11-25,11:00:00,DHL,NIC-F7IM8BQDT2WMIA,2,Nicaragua,263
